"iid","gender","wave_iid","pid_iid","match_iid","samerace_iid","age_self_iid","wave_pid","pid_pid","match_pid","samerace_pid","age_self_pid","age_part","race_part","pref_part_att","pref_part_sin","pre_part_int","pre_part_fun","pre_part_amb","pre_part_sha","dec_part","part_att","part_sin","part_int","part_fun","part_amb","part_sha","part_lik","part_prob","part_met","age_self"
91,111,0,4,0,0,25,1,4,0,0,27,2,-2,5,17,-30,0,8,0,0,3,-1,0,-2,-1,NA,0,3,0,-2
91,94,0,4,0,0,25,1,4,0,0,28,3,-2,5,17,-30,-10,8,10,1,4,1,1,1,0,NA,2,2,0,-3
91,95,0,4,0,0,25,1,4,0,0,26,1,-4,3,15,-32,-1,11,4,1,2,1,2,1,1,NA,3,1,0,-1
91,96,0,4,0,0,25,1,4,0,0,26,1,-3,-5,17,-30,2,4,12,1,4,2,2,2,2,2,3,5,0,-1
91,97,0,4,1,0,25,1,4,1,0,29,4,-4,35,4,-30,3,-2,-10,0,2,1,0,2,2,NA,2,3,0,-4
91,98,0,4,0,0,25,1,4,0,0,39,14,-4,25,17,-35,0,-2,-5,1,4,1,2,NA,NA,NA,4,1,0,-14
91,99,0,4,1,0,25,1,4,1,0,28,3,-4,15,27,-30,-10,8,-10,0,1,1,0,-1,0,NA,1,3,0,-3
92,100,0,4,0,0,29,1,4,0,0,30,1,4,10,5,5,-5,-15,0,0,3,0,-1,3,-3,1,0,-3,0,-1
92,101,0,4,0,0,29,1,4,0,0,22,-7,2,30,-12,-10,-8,-10,10,1,3,-1,-2,-1,NA,NA,1,-4,0,7
92,102,0,4,0,1,29,1,4,0,1,32,3,0,20,-10,10,0,-10,-10,1,3,0,-1,-1,0,1,0,2,0,-3
92,103,0,4,0,1,29,1,4,0,1,26,-3,0,30,-15,0,-10,-10,5,0,-2,-1,-2,1,-2,1,1,0,0,3
92,104,0,4,0,1,29,1,4,0,1,27,-2,0,10,-5,5,-5,0,-5,1,1,0,-2,-1,-2,-1,1,0,0,2
92,105,0,4,1,0,29,1,4,1,0,25,-4,-1,20,-5,0,0,-20,-5,0,1,-1,-1,-2,-2,-2,0,-3,0,4
92,106,0,4,0,0,29,1,4,0,0,22,-7,1,0,0,15,-10,-15,10,0,-1,2,-4,-4,-2,NA,-5,-5,0,7
92,107,0,4,1,1,29,1,4,1,1,21,-8,0,9,4,1,3,-15,-2,0,1,0,0,-1,0,-1,0,-2,0,8
92,108,0,4,0,1,29,1,4,0,1,24,-5,0,0,0,15,0,-20,5,-1,0,-2,-4,-3,0,-7,-2,-5,0,5
92,109,0,4,1,0,29,1,4,1,0,25,-4,2,5,-10,10,-10,-15,20,0,2,1,-1,-1,-1,-4,1,-3,0,4
92,110,0,4,1,1,29,1,4,1,1,28,-1,0,10,0,-5,-5,-15,15,0,3,NA,-1,0,-1,0,0,-2,0,1
92,111,0,4,0,0,29,1,4,0,0,27,-2,2,10,0,0,0,-10,0,0,1,-1,-2,-4,-4,-1,-2,-1,0,2
92,94,0,4,0,0,29,1,4,0,0,28,-1,2,10,0,0,-10,-10,10,0,5,5,-1,3,-1,2,3,2,0,1
92,95,0,4,0,1,29,1,4,0,1,26,-3,0,8,-2,-2,-1,-7,4,1,2,-2,-2,3,-4,2,2,-1,0,3
92,96,0,4,0,0,29,1,4,0,0,26,-3,1,0,0,0,2,-14,12,0,4,-2,-3,0,NA,0,0,-1,0,3
92,97,0,4,1,1,29,1,4,1,1,29,0,0,40,-13,0,3,-20,-10,0,-2,-3,-2,-2,-1,-1,-3,-3,0,0
92,98,0,4,1,1,29,1,4,1,1,39,10,0,30,0,-5,0,-20,-5,0,2,3,2,NA,NA,NA,3,-4,0,-10
92,99,0,4,1,1,29,1,4,1,1,28,-1,0,20,10,0,-10,-10,-10,0,-4,-3,-1,-5,-2,-2,-1,0,0,1
93,100,0,4,1,0,29,1,4,1,0,30,1,4,6,5,7,-9,-13,4,0,1,2,3,3,1,0,0.5,0,0,-1
93,101,0,4,0,0,29,1,4,0,0,22,-7,2,26,-12,-8,-12,-8,14,1,2,2,1,2,NA,1,2.5,0,0,7
93,102,0,4,0,1,29,1,4,0,1,32,3,0,16,-10,12,-4,-8,-6,1,1,0,0,0,-1,-1,-0.5,0,0,-3
93,103,0,4,0,1,29,1,4,0,1,26,-3,0,26,-15,2,-14,-8,9,-1,-1,0,0,1,0,-1,0,-1,0,3
93,104,0,4,1,1,29,1,4,1,1,27,-2,0,6,-5,7,-9,2,-1,0,-1,0,-1,0,-2,-2,-1,-1,0,2
93,105,0,4,0,0,29,1,4,0,0,25,-4,-1,16,-5,2,-4,-18,-1,1,1,0,1,0,-1,-1,0,-2,0,4
93,106,0,4,0,0,29,1,4,0,0,22,-7,1,-4,0,17,-14,-13,14,1,2,3,3,1,1,1,3,0,0,7
93,107,0,4,0,1,29,1,4,0,1,21,-8,0,5,4,3,-1,-13,2,1,0.5,1.5,2,2.5,2.5,3,1,0.5,0,8
93,108,0,4,0,1,29,1,4,0,1,24,-5,0,-4,0,17,-4,-18,9,1,1,1,0,0,-1,-2,0,0,0,5
93,109,0,4,0,0,29,1,4,0,0,25,-4,2,1,-10,12,-14,-13,24,1,0,3,1,1,0,-3,1,-1,0,4
93,110,0,4,0,1,29,1,4,0,1,28,-1,0,6,0,-3,-9,-13,19,0,-2,0,1,1,2,2,-2,0,0,1
93,111,0,4,0,0,29,1,4,0,0,27,-2,2,6,0,2,-4,-8,4,-1,-2,0,0,-2,-2,-2,-3,-3,0,2
93,94,0,4,0,0,29,1,4,0,0,28,-1,2,6,0,2,-14,-8,14,1,1,3,2,1,-2,1,0,0,0,1
93,95,0,4,1,1,29,1,4,1,1,26,-3,0,4,-2,0,-5,-5,8,0,-2,-1,0,1,-2,-1,-2,-1,0,3
93,96,0,4,0,0,29,1,4,0,0,26,-3,1,-4,0,2,-2,-12,16,1,0,1,1,2,NA,NA,1,3,0,3
93,97,0,4,1,1,29,1,4,1,1,29,0,0,36,-13,2,-1,-18,-6,0,0,1,0,0,NA,NA,-1,1,0,0
93,98,0,4,0,1,29,1,4,0,1,39,10,0,26,0,-3,-4,-18,-1,1,4,4,4,NA,NA,NA,4,-1,0,-10
93,99,0,4,0,1,29,1,4,0,1,28,-1,0,16,10,2,-14,-8,-6,-1,-2,-1,0,-2,2,1,1,NA,NA,1
234,243,0,10,0,0,22,1,10,0,0,27,5,-4,0,0,0,15,-5,-10,1,2,1,-2,0,0,NA,2,5,0,-5
234,244,0,10,0,0,22,1,10,0,0,28,6,-4,0,0,0,0,0,0,-1,-1,0,1,1,0,-2,-4,-2,0,-6
234,245,0,10,0,0,22,1,10,0,0,32,10,-4,-2,-10,10,0,0,2,1,4,1,-4,0,NA,-2,1,1,0,-10
234,246,0,10,0,0,22,1,10,0,0,25,3,-4,15,0,-10,10,0,-15,0,-1,-2,0,NA,NA,NA,1,4,NA,-3
234,247,0,10,0,0,22,1,10,0,0,25,3,-2,0,10,-10,5,-10,5,1,0,0,-4,3,-5,NA,NA,5,0,-3
234,248,0,10,0,1,22,1,10,0,1,27,5,0,5,-5,0,10,5,-15,0,0,1,2,-2,1,1,1,1,0,-5
234,249,0,10,0,1,22,1,10,0,1,33,11,0,2,2,-5,5,-5,1,1,5,1,1,1,-2,1,2,3,0,-11
234,250,0,10,0,1,22,1,10,0,1,25,3,0,0,0,0,10,0,-10,-1,-2,5,-2,2,-1,-3,0,3,0,-3
234,251,0,10,0,1,22,1,10,0,1,33,11,0,-1,-1,-1,9,9,-15,-1,3,0,1,2,NA,NA,1,0,0,-11
235,243,0,10,1,1,23,1,10,1,1,27,4,0,5,5,0,5,-15,0,0,2,2,2,3,NA,NA,3,4,0,-4
235,244,0,10,0,1,23,1,10,0,1,28,5,0,5,5,0,-10,-10,10,1,3,2,0,2,1,-1,0,0,0,-5
235,245,0,10,0,1,23,1,10,0,1,32,9,0,3,-5,10,-10,-10,12,0,5,0,-2,1,-4,1,3,2,0,-9
235,246,0,10,0,1,23,1,10,0,1,25,2,0,20,5,-10,0,-10,-5,1,3,-4,0,1,NA,0,1,1,0,-2
235,247,0,10,0,0,23,1,10,0,0,25,2,2,5,15,-10,-5,-20,15,1,5,-1,0,2,-3,1,3,3,0,-2
235,248,0,10,1,0,23,1,10,1,0,27,4,4,10,0,0,0,-5,-5,0,0,2,0,0,-1,-3,1,2,0,-4
235,249,0,10,0,0,23,1,10,0,0,33,10,4,7,7,-5,-5,-15,11,1,7,3,4,7,1,5,7,6,0,-10
235,250,0,10,0,0,23,1,10,0,0,25,2,4,5,5,0,0,-10,0,1,6,3,0,3,-2,2,4,5,0,-2
235,251,0,10,0,0,23,1,10,0,0,33,10,4,4,4,-1,-1,-1,-5,1,3,0,0,1,0,NA,3,2,0,-10
236,243,0,10,0,0,24,1,10,0,0,27,3,-2,5,0,5,5,-10,-5,-1,0,1,0,-1,NA,NA,-1,-2,0,-3
236,244,0,10,0,0,24,1,10,0,0,28,4,-2,5,0,5,-10,-5,5,-1,-3,-1,0,-7,-7,-8,-4,-6,0,-4
236,245,0,10,0,0,24,1,10,0,0,32,8,-2,3,-10,15,-10,-5,7,1,5,1,-1,3,-3,0,1,-5,0,-8
236,246,0,10,0,0,24,1,10,0,0,25,1,-2,20,0,-5,0,-5,-10,0,-2,-4,NA,-3,NA,-3,-2,-3,0,-1
236,247,0,10,0,1,24,1,10,0,1,25,1,0,5,10,-5,-5,-15,10,0,4,0,-2,-1,0,0,-3,-4,0,-1
236,248,0,10,0,0,24,1,10,0,0,27,3,2,10,-5,5,0,0,-10,-1,-1,1,3,-2,-2,-2,-1,-3,0,-3
236,249,0,10,0,0,24,1,10,0,0,33,9,2,7,2,0,-5,-10,6,0,5,2,2,1,-2,1,2,0,0,-9
236,250,0,10,0,0,24,1,10,0,0,25,1,2,5,0,5,0,-5,-5,-1,-4,2,-2,-2,-3,-4,-3,-2,0,-1
236,251,0,10,0,0,24,1,10,0,0,33,9,2,4,-1,4,-1,4,-10,0,-1,2,1,-4,3,NA,-4,-1,0,-9
237,243,0,10,0,1,34,1,10,0,1,27,-7,0,10,0,0,5,-15,0,1,3,6,3,6,6,NA,5,6,0,7
237,244,0,10,0,1,34,1,10,0,1,28,-6,0,10,0,0,-10,-10,10,-1,-5,-2,2,-2,-4,-4,-3,1,NA,6
237,245,0,10,0,1,34,1,10,0,1,32,-2,0,8,-10,10,-10,-10,12,-1,1,0,-3,-2,NA,NA,-1,-3,0,2
237,246,0,10,0,1,34,1,10,0,1,25,-9,0,25,0,-10,0,-10,-5,0,1,1,2,2,NA,3,2,1,NA,9
237,247,0,10,0,0,34,1,10,0,0,25,-9,2,10,10,-10,-5,-20,15,1,-1,-3,0,-1,-2,1,1,1,NA,9
237,248,0,10,0,0,34,1,10,0,0,27,-7,4,15,-5,0,0,-5,-5,-1,-1,-1,0,0,0,-5,-1,-2,0,7
237,249,0,10,0,0,34,1,10,0,0,33,-1,4,12,2,-5,-5,-15,11,0,3,2,0,3,5,4,0,6,NA,1
237,250,0,10,1,0,34,1,10,1,0,25,-9,4,10,0,0,0,-10,0,0,0,2,-2,-1,-3,-3,-2,0,NA,9
237,251,0,10,0,0,34,1,10,0,0,33,-1,4,9,-1,-1,-1,-1,-5,0,4,-2,-2,1,NA,NA,1,2,NA,1
238,243,0,10,0,1,27,1,10,0,1,27,0,0,5,0,0,10,-10,-5,-1,-2,-1,-3,-3,-1,NA,-1,-2,0,0
238,244,0,10,1,1,27,1,10,1,1,28,1,0,5,0,0,-5,-5,5,0,0,-1,-1,0,0,-1,0,-2,0,-1
238,245,0,10,0,1,27,1,10,0,1,32,5,0,3,-10,10,-5,-5,7,-1,-2,-2,-4,-3,-4,-4,-2,-3,0,-5
238,246,0,10,0,1,27,1,10,0,1,25,-2,0,20,0,-10,5,-5,-10,1,-1,-3,-2,NA,NA,-1,0,-5,0,2
238,247,0,10,0,0,27,1,10,0,0,25,-2,2,5,10,-10,0,-15,10,1,1,-1,-1,1,-2,-2,0,-1,0,2
238,248,0,10,0,0,27,1,10,0,0,27,0,4,10,-5,0,5,0,-10,-1,-3,0,-2,-1,-3,-4,-1,-2,0,0
238,249,0,10,0,0,27,1,10,0,0,33,6,4,7,2,-5,0,-10,6,1,3,1,-1,1,-2,3,2,2,-1,-6
238,250,0,10,1,0,27,1,10,1,0,25,-2,4,5,0,0,5,-5,-5,0,-1,0,-1,0,-3,-2,-1,1,0,2
238,251,0,10,0,0,27,1,10,0,0,33,6,4,4,-1,-1,4,4,-10,0,-1,0,-1,-2,1,2,-1,0,0,-6
239,243,0,10,0,1,34,1,10,0,1,27,-7,0,10,-5,0,5,0,-10,-1,-1,0,-2,0,3,NA,-2,NA,0,7
239,244,0,10,0,1,34,1,10,0,1,28,-6,0,10,-5,0,-10,5,0,0,-1,2,3,-4,-2,-4,-3,0,0,6
239,245,0,10,1,1,34,1,10,1,1,32,-2,0,8,-15,10,-10,5,2,0,-1,2,-1,-2,-2,-4,-1,NA,0,2
239,246,0,10,0,1,34,1,10,0,1,25,-9,0,25,-5,-10,0,5,-15,1,0,-4,-1,-2,NA,0,-1,-1,NA,9
239,247,0,10,0,0,34,1,10,0,0,25,-9,2,10,5,-10,-5,-5,5,1,-1,0,-2,0,-2,0,1,0,0,9
239,248,0,10,0,0,34,1,10,0,0,27,-7,4,15,-10,0,0,10,-15,-1,-2,-1,1,-2,-6,-2,-2,0,0,7
239,249,0,10,0,0,34,1,10,0,0,33,-1,4,12,-3,-5,-5,0,1,0,0,-1,-2,-1,-3,0,0,-3,0,1
239,250,0,10,0,0,34,1,10,0,0,25,-9,4,10,-5,0,0,5,-10,-1,-2,0,-2,-1,-2,-2,-2,4,0,9
239,251,0,10,0,0,34,1,10,0,0,33,-1,4,9,-6,-1,-1,14,-15,0,2,1,0,0,0,NA,1,0,0,1
240,243,0,10,0,0,26,1,10,0,0,27,1,-2,10,-10,-10,15,-5,0,-1,0,0,0,2,4,NA,0,3,0,-1
240,244,0,10,0,0,26,1,10,0,0,28,2,-2,10,-10,-10,0,0,10,-1,1,-1,2,4,4,-3,-3,-3,0,-2
240,245,0,10,0,0,26,1,10,0,0,32,6,-2,8,-20,0,0,0,12,1,3,0,2,2,1,1,2,-1,0,-6
240,246,0,10,0,0,26,1,10,0,0,25,-1,-2,25,-10,-20,10,0,-5,1,1,3,3,2,0,1,2,4,NA,1
240,247,0,10,0,1,26,1,10,0,1,25,-1,0,10,0,-20,5,-10,15,1,2,1,-1,4,-4,1,3,5,0,1
240,248,0,10,0,0,26,1,10,0,0,27,1,2,15,-15,-10,10,5,-5,1,1,3,2,1,1,0,1,2,0,-1
240,249,0,10,0,0,26,1,10,0,0,33,7,2,12,-8,-15,5,-5,11,1,3,4,2,5,2,4,3,3,0,-7
240,250,0,10,1,0,26,1,10,1,0,25,-1,2,10,-10,-10,10,0,0,0,-1,2,2,2,4,0,1,5,0,1
240,251,0,10,0,0,26,1,10,0,0,33,7,2,9,-11,-11,9,9,-5,0,2,3,2,1,4,NA,0,4,0,-7
241,243,0,10,1,0,29,1,10,1,0,27,-2,-2,-70,18,18,23,3,8,0,2,1,-2,1,NA,NA,0,0,0,2
241,244,0,10,0,0,29,1,10,0,0,28,-1,-2,-70,18,18,8,8,18,1,3,2,1,3,2,2,1,-1,0,1
241,245,0,10,0,0,29,1,10,0,0,32,3,-2,-72,8,28,8,8,20,1,5,1,-3,0,-2,-1,2,0,0,-3
241,246,0,10,0,0,29,1,10,0,0,25,-4,-2,-55,18,8,18,8,3,1,4,-4,-2,1,NA,1,-1,0,0,4
241,247,0,10,0,1,29,1,10,0,1,25,-4,0,-70,28,8,13,-2,23,1,0,-4,-5,-4,-2,-4,-3,0,0,4
241,248,0,10,1,0,29,1,10,1,0,27,-2,2,-65,13,18,18,13,3,0,-4,1,-1,-1,0,0,0,0,0,2
241,249,0,10,0,0,29,1,10,0,0,33,4,2,-68,20,13,13,3,19,1,-3,1,-2,3,-1,4,2,1,0,-4
241,250,0,10,1,0,29,1,10,1,0,25,-4,2,-70,18,18,18,8,8,0,0,4,-2,-1,-2,-1,0,2,0,4
241,251,0,10,0,0,29,1,10,0,0,33,4,2,-71,17,17,17,17,3,0,0,1,-2,0,-1,NA,1,1,0,-4
242,243,0,10,1,0,26,1,10,1,0,27,1,-1,0,0,-5,5,0,0,0,3,2,1,5,5,0,2,2,0,-1
242,244,0,10,0,0,26,1,10,0,0,28,2,-1,0,0,-5,-10,5,10,-1,5,-1,1,0,-6,-4,-3,-3,0,-2
242,245,0,10,0,0,26,1,10,0,0,32,6,-1,-2,-10,5,-10,5,12,0,6,6,2,5,5,-1,4,-2,0,-6
242,246,0,10,1,0,26,1,10,1,0,25,-1,-1,15,0,-15,0,5,-5,0,4,-1,-1,1,NA,NA,1,-1,0,1
242,247,0,10,0,0,26,1,10,0,0,25,-1,1,0,10,-15,-5,-5,15,1,7,-1,0,4,1,2,5,2,0,1
242,248,0,10,1,0,26,1,10,1,0,27,1,3,5,-5,-5,0,10,-5,0,3,4,1,-1,-4,2,1,-1,0,-1
242,249,0,10,0,0,26,1,10,0,0,33,7,3,2,2,-10,-5,0,11,1,6,3,NA,3,-3,NA,5,2,1,-7
242,250,0,10,1,0,26,1,10,1,0,25,-1,3,0,0,-5,0,5,0,0,0,1,0,2,-2,1,0,3,0,1
242,251,0,10,1,0,26,1,10,1,0,33,7,3,-1,-1,-6,-1,14,-5,0,5,3,1,3,5,1,2,1,0,-7
379,397,0,15,0,1,38,1,15,0,1,24,-14,0,5,6,1,7,-9,-10,1,1,-1,-1,2,1,-1,1,5,0,14
379,398,0,15,0,1,38,1,15,0,1,29,-9,0,30,-5,-10,15,-15,-15,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9
379,399,0,15,0,1,38,1,15,0,1,29,-9,0,10,-5,0,5,-5,-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
379,400,0,15,1,1,38,1,15,1,1,26,-12,0,55,-10,0,-12,-14,-19,0,-4,-4,-2,1,-3,2,-2,6,0,12
379,401,0,15,0,1,38,1,15,0,1,31,-7,0,20,-15,5,5,-15,0,0,-4,-2,-2,1,-1,NA,-1,0,0,7
379,402,0,15,1,0,38,1,15,1,0,29,-9,2,10,5,-5,10,-5,-15,0,-1,-1,-3,-1,-2,2,-1,1,0,9
379,403,0,15,0,1,38,1,15,0,1,22,-16,0,5,10,0,0,-10,-5,1,0,-2,-1,NA,-1,NA,-1,2,0,16
379,404,0,15,0,1,38,1,15,0,1,23,-15,0,10,-1,5,10,-12,-12,1,-3,-4,-2,-1,-3,NA,-1,1,0,15
379,405,0,15,0,0,38,1,15,0,0,30,-8,-1,15,10,0,0,-10,-15,-1,0,2,1,1,3,-5,-4,-2,0,8
379,406,0,15,0,0,38,1,15,0,0,27,-11,2,5,5,0,5,5,-20,1,-3,0,-2,-1,-1,3,0,4,NA,11
379,407,0,15,0,1,38,1,15,0,1,24,-14,0,15,0,-5,0,0,-10,-1,0,-3,-1,-1,2,-1,-1,2,0,14
379,408,0,15,0,0,38,1,15,0,0,24,-14,1,5,-5,0,5,-5,0,1,0,-3,0,-2,-1,-3,-1,5,0,14
379,409,0,15,0,1,38,1,15,0,1,23,-15,0,5,0,0,5,-5,-5,0,-1,-3,-1,-2,1,-1,-2,3,0,15
379,410,0,15,0,1,38,1,15,0,1,27,-11,0,5,5,0,5,-5,-10,1,-2,1,2,2,3,-3,-1,4,0,11
379,411,0,15,0,1,38,1,15,0,1,34,-4,0,20,0,-5,10,-5,-20,-1,-1,1,0,0,0,-1,-3,3,0,4
379,412,0,15,0,1,38,1,15,0,1,27,-11,0,60,-10,-15,-10,-10,-15,0,2,1,1,1,-2,3,-2,3,0,11
379,413,0,15,0,1,38,1,15,0,1,26,-12,0,-5,-5,10,15,-10,-5,0,1,0,-1,-1,0,1,0,2,0,12
379,414,0,15,0,1,38,1,15,0,1,29,-9,0,80,-14,-19,-14,-14,-19,1,4,4,0,-2,0,2,2,NA,0,9
379,415,0,15,0,1,38,1,15,0,1,31,-7,0,-5,5,20,-5,-5,-10,1,-1,-1,-1,-1,-1,-1,-1,4,0,7
380,397,0,15,0,0,33,1,15,0,0,24,-9,1,0,1,1,7,-9,0,-1,2,1,1,2,0,0,0,1,0,9
380,398,0,15,0,0,33,1,15,0,0,29,-4,1,25,-10,-10,15,-15,-5,-1,-3,0,1,0,NA,0,-2,1,0,4
380,399,0,15,0,0,33,1,15,0,0,29,-4,1,5,-10,0,5,-5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
380,400,0,15,0,0,33,1,15,0,0,26,-7,1,50,-15,0,-12,-14,-9,-1,-1,-4,0,-1,0,-1,-2,4,0,7
380,401,0,15,0,0,33,1,15,0,0,31,-2,1,15,-20,5,5,-15,10,-1,-3,-1,0,-1,-2,-1,-1,1,NA,2
380,402,0,15,0,0,33,1,15,0,0,29,-4,3,5,0,-5,10,-5,-5,0,2,2,0,3,0,2,1,2,0,4
380,403,0,15,0,0,33,1,15,0,0,22,-11,1,0,5,0,0,-10,5,-1,0,-1,-1,-3,NA,-3,-1,NA,0,11
380,404,0,15,0,0,33,1,15,0,0,23,-10,1,5,-6,5,10,-12,-2,-1,-4,-4,-1,-2,-1,-2,-1,NA,0,10
380,405,0,15,0,1,33,1,15,0,1,30,-3,0,10,5,0,0,-10,-5,-1,0,4,3,4,2,5,2,3,0,3
380,406,0,15,1,0,33,1,15,1,0,27,-6,3,0,0,0,5,5,-10,0,2,2,2,2,0,0,1,2,0,6
380,407,0,15,0,0,33,1,15,0,0,24,-9,1,10,-5,-5,0,0,0,-1,1,0,0,-1,0,3,2,3,0,9
380,408,0,15,0,0,33,1,15,0,0,24,-9,2,0,-10,0,5,-5,10,-1,3,3,2,3,2,1,2,-4,0,9
380,409,0,15,1,0,33,1,15,1,0,23,-10,1,0,-5,0,5,-5,5,0,-1,1,1,0,-1,-3,0,0,0,10
380,410,0,15,0,0,33,1,15,0,0,27,-6,1,0,0,0,5,-5,0,-1,2,4,3,-1,0,-1,1,1,0,6
380,411,0,15,0,0,33,1,15,0,0,34,1,1,15,-5,-5,10,-5,-10,-1,0,3,3,-1,NA,-2,-3,0,0,-1
380,412,0,15,0,0,33,1,15,0,0,27,-6,1,55,-15,-15,-10,-10,-5,1,3,1,1,1,2,2,3,1,0,6
380,413,0,15,0,0,33,1,15,0,0,26,-7,1,-10,-10,10,15,-10,5,-1,-3,0,-1,-2,-2,2,-2,1,0,7
380,414,0,15,0,0,33,1,15,0,0,29,-4,1,75,-19,-19,-14,-14,-9,1,5,4,NA,5,5,0,5,-2,0,4
380,415,0,15,0,0,33,1,15,0,0,31,-2,1,-10,0,20,-5,-5,0,1,4,4,4,4,4,4,4,4,0,2
381,397,0,15,0,1,24,1,15,0,1,24,0,0,0,11,1,-13,1,0,0,2,-2,-3,2,-3,2,-2,-1,0,0
381,398,0,15,0,1,24,1,15,0,1,29,5,0,25,0,-10,-5,-5,-5,0,-2,0,-1,-4,3,NA,-1,-2,0,-5
381,399,0,15,0,1,24,1,15,0,1,29,5,0,5,0,0,-15,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5
381,400,0,15,0,1,24,1,15,0,1,26,2,0,50,-5,0,-32,-4,-9,0,-2,1,0,NA,NA,NA,-1.5,0.5,0,-2
381,401,0,15,0,1,24,1,15,0,1,31,7,0,15,-10,5,-15,-5,10,-1,-5,-2,0,-1,-3,NA,-2,1,0,-7
381,402,0,15,0,0,24,1,15,0,0,29,5,2,5,10,-5,-10,5,-5,1,0,-1,-2,-1,-2,3,-1,0,0,-5
381,403,0,15,0,1,24,1,15,0,1,22,-2,0,0,15,0,-20,0,5,1,-1,-2,-3,-1,NA,NA,0,0,0,2
381,404,0,15,0,1,24,1,15,0,1,23,-1,0,5,4,5,-10,-2,-2,1,-1,-1,-1,-2,0,NA,0,-1,0,1
381,405,0,15,0,0,24,1,15,0,0,30,6,-1,10,15,0,-20,0,-5,0,-1,1,2,3,1,2,0,0,0,-6
381,406,0,15,0,0,24,1,15,0,0,27,3,2,0,10,0,-15,15,-10,0,1,-3,-2,1,-1,-2,-1,-2,0,-3
381,407,0,15,0,1,24,1,15,0,1,24,0,0,10,5,-5,-20,10,0,-1,0,0,0,0,0,0,0,-5,0,0
381,408,0,15,0,0,24,1,15,0,0,24,0,1,0,0,0,-15,5,10,1,0,-2,2,2,2,1,-1,2,0,0
381,409,0,15,1,1,24,1,15,1,1,23,-1,0,0,5,0,-15,5,5,0,-1,-1,-1,-1,-1,-1,-1,-2,0,1
381,410,0,15,0,1,24,1,15,0,1,27,3,0,0,10,0,-15,5,0,-1,-2,-6,-3,0,1,-6,-5,-2,0,-3
381,411,0,15,0,1,24,1,15,0,1,34,10,0,15,5,-5,-10,5,-10,0,2,-1,-2,-5,-2,-1,-3,-1,0,-10
381,412,0,15,0,1,24,1,15,0,1,27,3,0,55,-5,-15,-30,0,-5,1,2,0,1,0,0,1,0,0,0,-3
381,413,0,15,0,1,24,1,15,0,1,26,2,0,-10,0,10,-5,0,5,-1,-1,-2,1,0,-2,-1,-2,-2,0,-2
381,414,0,15,1,1,24,1,15,1,1,29,5,0,75,-9,-19,-34,-4,-9,0,3,1,3,3,2,1,1,-1,0,-5
381,415,0,15,0,1,24,1,15,0,1,31,7,0,-10,10,20,-25,5,0,1,4,4,4,4,4,4,4,-3,0,-7
382,397,0,15,0,1,28,1,15,0,1,24,-4,0,-5,-4,-4,12,-4,5,1,2,3,3,3,2,3,3,2,0,4
382,398,0,15,0,1,28,1,15,0,1,29,1,0,20,-15,-15,20,-10,0,0,0,NA,-1,-7,NA,-3,0,-2,0,-1
382,399,0,15,0,1,28,1,15,0,1,29,1,0,0,-15,-5,10,0,10,-1,0,0,1,0,4,NA,0,2,0,-1
382,400,0,15,0,1,28,1,15,0,1,26,-2,0,45,-20,-5,-7,-9,-4,-1,-1,-2,1,-3,-2,-2,-1,0,NA,2
382,401,0,15,0,1,28,1,15,0,1,31,3,0,10,-25,0,10,-10,15,0,-4,-3,-2,-3,-1,NA,-3,1,0,-3
382,402,0,15,0,0,28,1,15,0,0,29,1,2,0,-5,-10,15,0,0,1,0,0,-3,-5,-4,-1,0,1,0,-1
382,403,0,15,0,1,28,1,15,0,1,22,-6,0,-5,0,-5,5,-5,10,0,-1,-4,-3,-6,-6,2,-1,-2,0,6
382,404,0,15,1,1,28,1,15,1,1,23,-5,0,0,-11,0,15,-7,3,0,-1,-1,-1,-1,-3,1,2,-1,0,5
382,405,0,15,0,0,28,1,15,0,0,30,2,-1,5,0,-5,5,-5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,-2
382,406,0,15,1,0,28,1,15,1,0,27,-1,2,-5,-5,-5,10,10,-5,0,-1,0,-1,-2,-2,-1,1,0,NA,1
382,407,0,15,0,1,28,1,15,0,1,24,-4,0,5,-10,-10,5,5,5,-1,0,0,0,0,0,0,0,0,0,4
382,408,0,15,1,0,28,1,15,1,0,24,-4,1,-5,-15,-5,10,0,15,0,1,1,1,0,0,-2,-1,4,0,4
382,409,0,15,0,1,28,1,15,0,1,23,-5,0,-5,-10,-5,10,0,10,-1,-3,-2,-1,-4,1,-6,-3,-1,0,5
382,410,0,15,0,1,28,1,15,0,1,27,-1,0,-5,-5,-5,10,0,5,-1,1,-3,-1,-5,3,-3,0,0,0,1
382,411,0,15,0,1,28,1,15,0,1,34,6,0,10,-10,-10,15,0,-5,1,1,2,0,0,-2,-1,1,2,0,-6
382,412,0,15,0,1,28,1,15,0,1,27,-1,0,50,-20,-20,-5,-5,0,0,1,0,0,0,-1,-1,0,0,0,1
382,413,0,15,0,1,28,1,15,0,1,26,-2,0,-15,-15,5,20,-5,10,-1,1,-2,-2,-2,-2,-2,-1,-1,0,2
