"iid","gender","wave","pid","match","samerace","age_part","race_part","pref_part_att","pref_part_sin","pre_part_int","pre_part_fun","pre_part_amb","pre_part_sha","dec_part","part_att","part_sin","part_int","part_fun","part_amb","part_sha","part_lik","part_prob","part_met","age_self"
80,0,4,100,0,0,30,6,20,25,25,15,5,10,0,6,9,8,7,8,4,6,2,2,27
80,0,4,101,0,1,22,4,40,8,10,12,10,20,1,6,8,7,NA,NA,NA,7,6,2,27
80,0,4,102,1,0,32,2,30,10,30,20,10,0,1,10,9,8,7,7,10,10,5,1,27
80,0,4,103,0,0,26,2,40,5,20,10,10,15,0,7,8,8,6,7,6,6,5,2,27
80,0,4,104,0,0,27,2,20,15,25,15,20,5,0,6,9,8,6,7,4,8,5,1,27
80,0,4,105,1,0,25,1,30,15,20,20,0,5,1,6,9,9,6,5,7,5,1,2,27
80,0,4,106,0,0,22,3,10,20,35,10,5,20,0,8,10,7,3,10,4,5,3,2,27
80,0,4,107,0,0,21,2,19,24,21,23,5,8,0,6,8,8,5.5,6,2,5,6.5,2,27
80,0,4,108,0,0,24,2,10,20,35,20,0,15,0,6,8,8,7,6,2,6,6,2,27
80,0,4,109,1,1,25,4,15,10,30,10,5,30,1,7,10,7,7,7,5,7,5,2,27
80,0,4,110,0,0,28,2,20,20,15,15,5,25,0,6,8,8,6,9,NA,5,2,2,27
80,0,4,111,0,1,27,4,20,20,20,20,10,10,0,5,5,6,3,5,5,4,4,2,27
81,0,4,94,0,0,28,4,20,20,20,10,10,20,1,9,8,8,8,8,6,8,6,2,28
81,0,4,95,0,1,26,2,18,18,18,19,13,14,1,6,6,6,8,6,7,6,5,2,28
81,0,4,96,0,0,26,3,10,20,20,22,6,22,1,7,7,7,8,NA,NA,8,6,2,28
81,0,4,97,0,1,29,2,50,7,20,23,0,0,0,7,7,8,7,8,7,6,7,2,28
81,0,4,98,0,1,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,2,2,28
81,0,4,99,1,1,28,2,30,30,20,10,10,0,1,8,7,7,5,5,8,9,9,2,28
81,0,4,100,0,0,30,6,20,25,25,15,5,10,1,9,8,9,9,9,8,8,3,2,28
81,0,4,101,0,0,22,4,40,8,10,12,10,20,1,8,8,7,7,NA,NA,7,5,2,28
81,0,4,102,0,1,32,2,30,10,30,20,10,0,1,10,9,7,8,8,9,9,5,2,28
81,0,4,103,0,1,26,2,40,5,20,10,10,15,1,8,8,8,8,8,8,8,7,2,28
81,0,4,104,1,1,27,2,20,15,25,15,20,5,1,8,6,7,7,7,6,8,4,2,28
81,0,4,105,0,0,25,1,30,15,20,20,0,5,1,8,7,9,8,10,5,7,1,2,28
81,0,4,106,0,0,22,3,10,20,35,10,5,20,0,9,5,6,3,10,9,3,7,2,28
81,0,4,107,0,1,21,2,19,24,21,23,5,8,1,10,9,9,9,9,8,9,7,2,28
81,0,4,108,1,1,24,2,10,20,35,20,0,15,1,8,7,6,7,6,6,7,5,2,28
81,0,4,109,0,0,25,4,15,10,30,10,5,30,1,8,10,8,6,8,5,8,5,2,28
81,0,4,110,0,1,28,2,20,20,15,15,5,25,0,5,5,8,5,10,5,4,2,2,28
81,0,4,111,0,0,27,4,20,20,20,20,10,10,0,4,4,7,6,8,3,4,2,2,28
82,0,4,94,1,0,28,4,20,20,20,10,10,20,1,9,9,8,8,6,6,8,7,2,25
82,0,4,95,0,0,26,2,18,18,18,19,13,14,0,4,6,5,6,5,4,4,6,2,25
82,0,4,96,0,0,26,3,10,20,20,22,6,22,1,7,8,8,8,NA,NA,8,8,2,25
82,0,4,97,0,0,29,2,50,7,20,23,0,0,0,5,6,6,5,6,7,5,6,2,25
82,0,4,98,0,0,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,4,2,25
82,0,4,99,1,0,28,2,30,30,20,10,10,0,1,4,8,7,4,3,2,8,8,2,25
82,0,4,100,0,1,30,6,20,25,25,15,5,10,0,6,9,9,8,8,7,7,5,2,25
82,0,4,101,0,0,22,4,40,8,10,12,10,20,1,9,8,8,9,7,8,9,6,2,25
82,0,4,102,0,0,32,2,30,10,30,20,10,0,1,6,5,8,9,8,5,7,7,2,25
82,0,4,103,0,0,26,2,40,5,20,10,10,15,0,6,7,6,6,6,3,5,4,2,25
82,0,4,104,0,0,27,2,20,15,25,15,20,5,1,7,8,7,8,6,5,7,7,2,25
82,0,4,105,1,0,25,1,30,15,20,20,0,5,1,8,7,7,6,7,6,7,4,2,25
82,0,4,106,0,0,22,3,10,20,35,10,5,20,0,6,10,5,5,3,NA,6,6,2,25
82,0,4,107,1,0,21,2,19,24,21,23,5,8,1,8,8,8,8,7,7.5,8.5,6.5,2,25
82,0,4,108,0,0,24,2,10,20,35,20,0,15,0,6,7,6,7,5,4,6,4,2,25
82,0,4,109,1,0,25,4,15,10,30,10,5,30,1,7,10,8,8,7,5,8,5,2,25
82,0,4,110,0,0,28,2,20,20,15,15,5,25,0,6,8,9,8,6,7,5,5,2,25
82,0,4,111,0,0,27,4,20,20,20,20,10,10,0,5,6,5,5,5,3,5,4,2,25
83,0,4,94,0,0,28,4,20,20,20,10,10,20,1,7,7,7,7,7,5,6,5,2,35
83,0,4,95,0,0,26,2,18,18,18,19,13,14,1,7,7,8,6,7,5,6,5,2,35
83,0,4,96,0,1,26,3,10,20,20,22,6,22,0,7,7,7,6,6,NA,7,6,2,35
83,0,4,97,0,0,29,2,50,7,20,23,0,0,1,7,6,7,6,8,4,6,NA,2,35
83,0,4,98,0,0,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,3,2,35
83,0,4,99,1,0,28,2,30,30,20,10,10,0,1,6,7,8,8,9,9,9,9,2,35
83,0,4,100,0,0,30,6,20,25,25,15,5,10,0,5,9,8,8,8,6,6,8,2,35
83,0,4,101,0,0,22,4,40,8,10,12,10,20,1,8,8,8,7,NA,6,8,6,2,35
83,0,4,102,0,0,32,2,30,10,30,20,10,0,1,10,9,8,8,5,6,9,8,2,35
83,0,4,103,0,0,26,2,40,5,20,10,10,15,1,8,8,8,8,8,8,7,6,2,35
83,0,4,104,0,0,27,2,20,15,25,15,20,5,1,7,6,6,7,7,5,7,5,2,35
83,0,4,105,0,0,25,1,30,15,20,20,0,5,1,8,9,8,7,5,8,6,3,2,35
83,0,4,106,0,1,22,3,10,20,35,10,5,20,1,10,10,10,10,10,10,10,7,2,35
83,0,4,107,1,0,21,2,19,24,21,23,5,8,1,9,10,9,8,7,6.5,8,9,2,35
83,0,4,108,0,0,24,2,10,20,35,20,0,15,0,6,7,5,7,6,4,6,5,2,35
83,0,4,109,0,0,25,4,15,10,30,10,5,30,1,7,10,8,7,7,5,8,5,2,35
83,0,4,110,0,0,28,2,20,20,15,15,5,25,0,7,8,9,8,8,NA,5,3,2,35
83,0,4,111,0,0,27,4,20,20,20,20,10,10,0,3,7,6,7,5,8,6,4,2,35
84,0,4,94,0,0,28,4,20,20,20,10,10,20,0,6,7,6,6,6,5,5,5,2,32
84,0,4,95,0,0,26,2,18,18,18,19,13,14,0,5,7,6,6,6,4,5,4,2,32
84,0,4,96,0,1,26,3,10,20,20,22,6,22,1,7,7,8,8,8,8,8,7,2,32
84,0,4,97,0,0,29,2,50,7,20,23,0,0,1,7,7,7,7,6,6,7,5,2,32
84,0,4,98,0,0,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,4,2,32
84,0,4,99,0,0,28,2,30,30,20,10,10,0,0,4,6,7,7,7,7,7,7,2,32
84,0,4,100,0,0,30,6,20,25,25,15,5,10,0,5,8,9,8,7,5,6,6,2,32
84,0,4,101,0,0,22,4,40,8,10,12,10,20,1,8,9,8,7,NA,6,8,5,2,32
84,0,4,102,0,0,32,2,30,10,30,20,10,0,1,9,8,7,5,5,4,7,8,2,32
84,0,4,103,0,0,26,2,40,5,20,10,10,15,0,7,7,9,8,8,7,7,5,2,32
84,0,4,104,0,0,27,2,20,15,25,15,20,5,0,6,6,6,6,6,5,6,4,2,32
84,0,4,105,1,0,25,1,30,15,20,20,0,5,1,7,9,9,8,7,9,6,4,2,32
84,0,4,106,0,1,22,3,10,20,35,10,5,20,1,10,10,10,8,8,8,10,6,2,32
84,0,4,107,0,0,21,2,19,24,21,23,5,8,0,7,7,8.5,6.5,9,4,5,3,2,32
84,0,4,108,1,0,24,2,10,20,35,20,0,15,1,7,8,9,8,8,5,7,5,2,32
84,0,4,109,0,0,25,4,15,10,30,10,5,30,1,7,10,8,8,6,7,8,5,2,32
84,0,4,110,0,0,28,2,20,20,15,15,5,25,0,8,6,7,6,8,NA,5,2,2,32
84,0,4,111,0,0,27,4,20,20,20,20,10,10,0,2,6,6,5,5,3,5,5,2,32
85,0,4,94,0,0,28,4,20,20,20,10,10,20,0,7,7,7,7,7,5,5,5,2,30
85,0,4,95,0,1,26,2,18,18,18,19,13,14,0,5,7,6,6,5,6,5,3,2,30
85,0,4,96,0,0,26,3,10,20,20,22,6,22,1,7,7,7,7,NA,NA,8,6,2,30
85,0,4,97,0,1,29,2,50,7,20,23,0,0,0,6,6,6,5,7,4,5,7,2,30
85,0,4,98,0,1,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,4,2,30
85,0,4,99,0,1,28,2,30,30,20,10,10,0,0,5,7,9,5,4,9,6,6,2,30
85,0,4,100,0,0,30,6,20,25,25,15,5,10,0,7,9,9,9,7,9,8,8,2,30
85,0,4,101,0,0,22,4,40,8,10,12,10,20,1,7,7,7,8,NA,7,7,6,2,30
85,0,4,102,0,1,32,2,30,10,30,20,10,0,0,5,6,7,2,7,3,4,6,2,30
85,0,4,103,0,1,26,2,40,5,20,10,10,15,0,6,7,8,8,7,7,7,5,2,30
85,0,4,104,0,1,27,2,20,15,25,15,20,5,0,6,8,6,6,5,5,6,2,2,30
85,0,4,105,0,0,25,1,30,15,20,20,0,5,1,7,7,8,7,6,7,6,4,2,30
85,0,4,106,0,0,22,3,10,20,35,10,5,20,0,6,10,6,3,6,NA,4,5,2,30
85,0,4,107,1,1,21,2,19,24,21,23,5,8,1,8,8,7,8,6,8,7,6,2,30
85,0,4,108,0,1,24,2,10,20,35,20,0,15,0,7,7,6,5,4,3,5,3,2,30
85,0,4,109,0,0,25,4,15,10,30,10,5,30,1,7,10,8,8,7,4,7,5,2,30
85,0,4,110,0,1,28,2,20,20,15,15,5,25,1,6,8,8,8,8,NA,6,4,2,30
85,0,4,111,0,0,27,4,20,20,20,20,10,10,0,3,8,7,6,7,6,6,3,2,30
86,0,4,94,0,0,28,4,20,20,20,10,10,20,1,6,8,8,8,6,6,6,7,2,22
86,0,4,95,0,1,26,2,18,18,18,19,13,14,1,8,8,8,9,6,9,9,8,2,22
86,0,4,96,0,0,26,3,10,20,20,22,6,22,1,8,8,9,8,NA,8,9,7,2,22
86,0,4,97,1,1,29,2,50,7,20,23,0,0,1,8,8,8,8,8,7,7,7,2,22
86,0,4,98,0,1,39,2,40,20,15,20,0,5,1,10,10,10,10,NA,10,10,4,2,22
86,0,4,99,0,1,28,2,30,30,20,10,10,0,0,5,8,7,4,8,5,6,8,2,22
86,0,4,100,1,0,30,6,20,25,25,15,5,10,1,8,10,9,9,7,8,8,3,2,22
86,0,4,101,0,0,22,4,40,8,10,12,10,20,1,9,8,8,9,NA,6,9,6,2,22
86,0,4,102,0,1,32,2,30,10,30,20,10,0,1,6,8,8,8,8,5,7,7,2,22
86,0,4,103,0,1,26,2,40,5,20,10,10,15,0,6,7,7,7,7,6,7,5,2,22
86,0,4,104,1,1,27,2,20,15,25,15,20,5,1,7,7,7,8,7,6,7,7,2,22
86,0,4,105,1,0,25,1,30,15,20,20,0,5,1,8,8,8,8,7,6,7,5,2,22
86,0,4,106,0,0,22,3,10,20,35,10,5,20,0,8,6,7,8,9,1,7,6,2,22
86,0,4,107,1,1,21,2,19,24,21,23,5,8,1,8,8,8,7,8,8,8,8,2,22
86,0,4,108,1,1,24,2,10,20,35,20,0,15,1,8,6,8,7,7,5,8,2,2,22
86,0,4,109,1,0,25,4,15,10,30,10,5,30,1,7,10,8,8,7,8,7,5,2,22
86,0,4,110,1,1,28,2,20,20,15,15,5,25,1,7,8,9,8,7,8,8,6,2,22
86,0,4,111,0,0,27,4,20,20,20,20,10,10,0,5,6,7,4,7,3,4,3,2,22
87,0,4,94,0,0,28,4,20,20,20,10,10,20,0,7,7,7,7,7,5,6,7,2,23
87,0,4,95,0,1,26,2,18,18,18,19,13,14,0,6,7,6,6,6,6,6,4,2,23
87,0,4,96,0,0,26,3,10,20,20,22,6,22,0,7,6,6,7,NA,NA,7,5,2,23
87,0,4,97,0,1,29,2,50,7,20,23,0,0,1,8,8,7,7,6,5,7,4,2,23
87,0,4,98,0,1,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,10,10,3,2,23
87,0,4,99,1,1,28,2,30,30,20,10,10,0,1,8,8,8,8,7,4,8,9,2,23
87,0,4,100,0,0,30,6,20,25,25,15,5,10,1,6,8,8,8,6,4,6,9,2,23
87,0,4,101,0,0,22,4,40,8,10,12,10,20,0,8,6,6,6,NA,NA,6,3,2,23
87,0,4,102,0,1,32,2,30,10,30,20,10,0,1,8,6,6,7,4,3,7,4,2,23
87,0,4,103,0,1,26,2,40,5,20,10,10,15,1,8,7,7,7,7,8,8,7,2,23
87,0,4,104,0,1,27,2,20,15,25,15,20,5,0,7,6,6,6,6,5,6,4,2,23
87,0,4,105,0,0,25,1,30,15,20,20,0,5,1,8,7,7,6,7,5,7,1,2,23
87,0,4,106,0,0,22,3,10,20,35,10,5,20,0,7,3,6,8,4,NA,5,2,2,23
87,0,4,107,1,1,21,2,19,24,21,23,5,8,1,9,9,9,9,9,8.5,8,8,2,23
87,0,4,108,0,1,24,2,10,20,35,20,0,15,0,7,7,6,6,7,3,5,4,2,23
87,0,4,109,0,0,25,4,15,10,30,10,5,30,1,7,10,8,8,7,8,6,6,2,23
87,0,4,110,0,1,28,2,20,20,15,15,5,25,1,7,8,8,7,9,NA,7,4,2,23
87,0,4,111,0,0,27,4,20,20,20,20,10,10,0,7,6,7,5,5,4,5,5,2,23
88,0,4,94,0,0,28,4,20,20,20,10,10,20,0,7,6,6,6,6,5,5,5,2,23
88,0,4,95,0,1,26,2,18,18,18,19,13,14,1,6,7,7,7,7,6,7,6,2,23
88,0,4,96,0,0,26,3,10,20,20,22,6,22,0,7,7,7,7,NA,NA,7,5,2,23
88,0,4,97,0,1,29,2,50,7,20,23,0,0,0,6,7,6,5,7,6,5,NA,2,23
88,0,4,98,0,1,39,2,40,20,15,20,0,5,1,10,10,10,10,NA,10,10,4,2,23
88,0,4,99,0,1,28,2,30,30,20,10,10,0,0,6,7,5,4,5,8,6,9,2,23
88,0,4,100,0,0,30,6,20,25,25,15,5,10,0,7,8,9,9,9,8,8,5,2,23
88,0,4,101,0,0,22,4,40,8,10,12,10,20,0,8,8,8,7,NA,NA,7,4,2,23
88,0,4,102,0,1,32,2,30,10,30,20,10,0,0,5,5,6,6,7,5,5,6,2,23
88,0,4,103,0,1,26,2,40,5,20,10,10,15,0,7,6,7,6,7,6,7,5,2,23
88,0,4,104,0,1,27,2,20,15,25,15,20,5,0,6,6,6,6,6,5,6,3,2,23
88,0,4,105,0,0,25,1,30,15,20,20,0,5,1,7,8,8,8,7,7,7,5,2,23
88,0,4,106,0,0,22,3,10,20,35,10,5,20,1,8,10,8,8,6,5,7,3,2,23
88,0,4,107,0,1,21,2,19,24,21,23,5,8,1,9,9,9,9,9,9,8,8,1,23
88,0,4,108,0,1,24,2,10,20,35,20,0,15,1,8,9,7,8,5,4,7,6,2,23
88,0,4,109,0,0,25,4,15,10,30,10,5,30,0,7,10,7,6,6,7,5,5,2,23
88,0,4,110,0,1,28,2,20,20,15,15,5,25,0,6,8,8,7,6,6,6,5,2,23
88,0,4,111,0,0,27,4,20,20,20,20,10,10,0,6,6,7,5,5,4,4,3,2,23
89,0,4,94,0,0,28,4,20,20,20,10,10,20,0,5,5,5,5,5,5,5,5,1,27
89,0,4,95,0,1,26,2,18,18,18,19,13,14,0,3,5,6,4,6,3,2,1,2,27
89,0,4,96,0,0,26,3,10,20,20,22,6,22,1,6,7,7,7,7,NA,7,7,2,27
89,0,4,97,0,1,29,2,50,7,20,23,0,0,1,8,8,7,7,7,5,7,5,2,27
89,0,4,98,0,1,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,9,2,2,27
89,0,4,99,1,1,28,2,30,30,20,10,10,0,1,9,8,8,7,7,6,9,9,1,27
89,0,4,100,0,0,30,6,20,25,25,15,5,10,0,9,8,8,9,8,7,8,9,1,27
89,0,4,101,0,0,22,4,40,8,10,12,10,20,0,8,9,9,6,9,2,6,2,2,27
89,0,4,102,0,1,32,2,30,10,30,20,10,0,0,3,7,7,1,3,2,3,5,2,27
89,0,4,103,0,1,26,2,40,5,20,10,10,15,1,8,7,8,7,8,5,7,6,2,27
89,0,4,104,1,1,27,2,20,15,25,15,20,5,1,7,7,7,6,7,6,7,7,2,27
89,0,4,105,0,0,25,1,30,15,20,20,0,5,1,7,8,9,6,8,5,7,5,2,27
89,0,4,106,0,0,22,3,10,20,35,10,5,20,1,8,8,8,8,10,NA,8,5,2,27
89,0,4,107,0,1,21,2,19,24,21,23,5,8,0,8,7,9,6,9,4,7,6,2,27
89,0,4,108,0,1,24,2,10,20,35,20,0,15,0,6,5,7,6,6,4,5,3,2,27
89,0,4,109,0,0,25,4,15,10,30,10,5,30,0,8,10,8,6,8,3,5,5,2,27
89,0,4,110,0,1,28,2,20,20,15,15,5,25,0,5,7,8,5,9,6,6,6,2,27
89,0,4,111,0,0,27,4,20,20,20,20,10,10,0,7,7,6,6,8,7,7,3,2,27
90,0,4,94,0,1,28,4,20,20,20,10,10,20,0,5,6,9,3,3,3,3,3,2,23
90,0,4,95,0,0,26,2,18,18,18,19,13,14,0,3,8,5,4,5,4,3,2,2,23
90,0,4,96,0,0,26,3,10,20,20,22,6,22,0,6,8,7,6,6,NA,6,7,2,23
90,0,4,97,0,0,29,2,50,7,20,23,0,0,0,3,7,8,4,9,5,4,5,2,23
90,0,4,98,0,0,39,2,40,20,15,20,0,5,1,10,10,10,NA,10,NA,10,3,2,23
90,0,4,99,0,0,28,2,30,30,20,10,10,0,0,6,8,8,6,5,0,5,6,NA,23
90,0,4,100,0,0,30,6,20,25,25,15,5,10,0,8,7,7,2,4,2,4,1,2,23
90,0,4,101,0,1,22,4,40,8,10,12,10,20,1,6,9,9,6,8,6,6,5,2,23
90,0,4,102,0,0,32,2,30,10,30,20,10,0,0,3,7,7,2,2,2,4,5,2,23
90,0,4,103,0,0,26,2,40,5,20,10,10,15,0,6,7,8,5,5,5,5,3,2,23
90,0,4,104,0,0,27,2,20,15,25,15,20,5,0,10,10,10,10,10,10,10,1,1,23
90,0,4,105,0,0,25,1,30,15,20,20,0,5,0,6,7,7,5,6,5,6,3,2,23
90,0,4,106,0,0,22,3,10,20,35,10,5,20,0,6,10,8,3,NA,4,7,7,2,23
90,0,4,107,0,0,21,2,19,24,21,23,5,8,0,7,8,8,6,6,2,4,4,2,23
90,0,4,108,0,0,24,2,10,20,35,20,0,15,0,6,8,7,6,5,3,5,4,2,23
90,0,4,109,1,1,25,4,15,10,30,10,5,30,1,7,10,8,6,8,3,5,5,2,23
90,0,4,110,0,0,28,2,20,20,15,15,5,25,0,5,6,8,4,NA,NA,5,6,2,23
90,0,4,111,0,1,27,4,20,20,20,20,10,10,0,3,8,5,4,5,7,6,5,2,23
91,0,4,94,0,0,28,4,20,20,20,10,10,20,1,9,8,8,8,8,5,7,5,2,25
91,0,4,95,0,0,26,2,18,18,18,19,13,14,1,7,7,8,7,8,7,7,6,2,25
91,0,4,96,0,0,26,3,10,20,20,22,6,22,1,8,8,8,8,8,7,8,7,2,25
91,0,4,97,1,0,29,2,50,7,20,23,0,0,1,8,8,8,8,9,6,8,5,2,25
91,0,4,98,0,0,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,3,2,25
91,0,4,99,1,0,28,2,30,30,20,10,10,0,1,9,8,8,7,8,8,9,9,1,25
91,0,4,100,0,1,30,6,20,25,25,15,5,10,1,9,7,9,9,9,8,9,5,2,25
91,0,4,101,0,0,22,4,40,8,10,12,10,20,1,8,7,7,8,NA,NA,8,6,2,25
91,0,4,102,0,0,32,2,30,10,30,20,10,0,1,7,7,8,8,10,7,8,7,2,25
91,0,4,103,1,0,26,2,40,5,20,10,10,15,1,8,8,8,8,8,8,8,6,2,25
91,0,4,104,0,0,27,2,20,15,25,15,20,5,0,8,7,7,6,8,6,7,5,2,25
91,0,4,105,1,0,25,1,30,15,20,20,0,5,1,8,8,10,9,7,7,8,10,1,25
91,0,4,106,1,0,22,3,10,20,35,10,5,20,1,10,10,10,10,10,10,10,6,2,25
91,0,4,107,1,0,21,2,19,24,21,23,5,8,1,8,9,8,8,8,7,9,9,2,25
91,0,4,108,0,0,24,2,10,20,35,20,0,15,1,8,7,7,9,8,4,7,5,2,25
91,0,4,109,1,0,25,4,15,10,30,10,5,30,1,10,10,8,7,8,5,7,5,2,25
91,0,4,110,1,0,28,2,20,20,15,15,5,25,1,8,8,8,7,8,NA,6,4,2,25
91,0,4,111,0,0,27,4,20,20,20,20,10,10,0,8,7,8,5,6,6,7,5,2,25
92,0,4,94,0,0,28,4,20,20,20,10,10,20,0,9,8,8,6,7,7,6,5,2,29
92,0,4,95,0,1,26,2,18,18,18,19,13,14,1,6,6,7,7,4,5,6,4,2,29
92,0,4,96,0,0,26,3,10,20,20,22,6,22,0,7,7,7,6,NA,5,6,6,2,29
92,0,4,97,1,1,29,2,50,7,20,23,0,0,1,8,7,8,6,8,9,6,5,2,29
92,0,4,98,1,1,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,3,2,29
92,0,4,99,1,1,28,2,30,30,20,10,10,0,1,6,7,8,5,7,7,8,9,2,29
92,0,4,100,0,0,30,6,20,25,25,15,5,10,0,9,8,8,7,6,6,6,3,2,29
92,0,4,101,0,0,22,4,40,8,10,12,10,20,1,9,8,8,7,NA,NA,8,5,2,29
92,0,4,102,0,1,32,2,30,10,30,20,10,0,1,7,8,8,6,8,7,7,7,2,29
92,0,4,103,0,1,26,2,40,5,20,10,10,15,0,6,6,6,6,6,6,6,3,2,29
92,0,4,104,0,1,27,2,20,15,25,15,20,5,1,9,8,6,6,6,6,7,5,2,29
92,0,4,105,1,0,25,1,30,15,20,20,0,5,1,8,7,8,7,6,6,7,3,2,29
92,0,4,106,0,0,22,3,10,20,35,10,5,20,0,6,10,4,4,6,NA,2,1,2,29
92,0,4,107,1,1,21,2,19,24,21,23,5,8,1,9,9,9,9,9,8,8,6,2,29
92,0,4,108,0,1,24,2,10,20,35,20,0,15,0,8,7,6,6,8,2,6,4,2,29
92,0,4,109,1,0,25,4,15,10,30,10,5,30,1,9,10,8,6,8,3,8,5,2,29
92,0,4,110,1,1,28,2,20,20,15,15,5,25,1,9,NA,8,8,7,5,7,6,2,29
92,0,4,111,0,0,27,4,20,20,20,20,10,10,0,7,6,6,3,4,4,4,4,2,29
93,0,4,94,0,0,28,4,20,20,20,10,10,20,1,7,9,9,8,6,7,7,5,2,29
93,0,4,95,1,1,26,2,18,18,18,19,13,14,1,5,7,7,8,5,6,6,5,2,29
93,0,4,96,0,0,26,3,10,20,20,22,6,22,1,7,8,8,8,NA,NA,7,7,2,29
93,0,4,97,1,1,29,2,50,7,20,23,0,0,1,8,8,8,8,7,8,7,7,2,29
93,0,4,98,0,1,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,3,2,29
93,0,4,99,0,1,28,2,30,30,20,10,10,0,0,5,5,7,5,9,7,8,9,NA,29
93,0,4,100,1,0,30,6,20,25,25,15,5,10,1,8,9,10,10,8,7,8,6,2,29
93,0,4,101,0,0,22,4,40,8,10,12,10,20,1,9,8,8,8,NA,7,9,6,2,29
93,0,4,102,0,1,32,2,30,10,30,20,10,0,1,7,7,7,6,6,5,6,6,2,29
93,0,4,103,0,1,26,2,40,5,20,10,10,15,0,6,7,7,8,7,6,7,5,2,29
93,0,4,104,1,1,27,2,20,15,25,15,20,5,1,7,8,6,8,6,6,7,5,2,29
93,0,4,105,0,0,25,1,30,15,20,20,0,5,1,8,7,8,7,6,5,7,4,2,29
93,0,4,106,0,0,22,3,10,20,35,10,5,20,1,9,10,10,8,8,8,10,6,2,29
93,0,4,107,0,1,21,2,19,24,21,23,5,8,1,7.5,8.5,9,9.5,9.5,9,8,6.5,2,29
93,0,4,108,0,1,24,2,10,20,35,20,0,15,1,8,8,7,7,6,4,7,4,2,29
93,0,4,109,0,0,25,4,15,10,30,10,5,30,1,7,10,8,7,7,3,8,5,2,29
93,0,4,110,0,1,28,2,20,20,15,15,5,25,0,5,7,8,7,8,8,5,6,2,29
93,0,4,111,0,0,27,4,20,20,20,20,10,10,0,5,7,7,5,5,5,4,4,2,29
94,1,4,76,1,0,34,2,10,10,30,20,10,20,1,5,5,5,10,8,NA,5,5,2,28
94,1,4,77,1,0,22,2,15,20,20,20,15,10,1,4,7,8,10,7,7,8,4,2,28
94,1,4,78,0,0,23,3,10,25,20,10,20,15,0,4,2,9,2,10,2,5,1,2,28
94,1,4,79,0,1,26,4,10,20,15,20,20,15,0,5,6,7,6,9,5,5,5,2,28
94,1,4,80,0,1,27,4,10,20,20,10,20,20,0,1,NA,8,7,NA,7,5,5,2,28
94,1,4,81,0,0,28,2,10,10,20,20,20,20,0,2,10,10,8,10,6,8,8,2,28
94,1,4,82,1,0,25,6,20,20,20,20,10,10,1,7,7,10,10,9,8,8,8,2,28
94,1,4,83,0,0,35,3,10,32,20,12,11,15,0,4,6,7,6,9,8,5,3,2,28
94,1,4,84,0,0,32,3,30,30,30,5,0,5,0,1,5,0,10,0,3,0,3,2,28
94,1,4,85,0,0,30,2,20,25,15,15,15,10,0,4,1,4,1,10,1,1,3,2,28
94,1,4,86,0,0,22,2,15,20,20,20,5,20,0,5,7,8,9,5,NA,7,5,2,28
94,1,4,87,0,0,23,2,15,15,20,15,15,20,0,2,3,2,1,1,1,1,4,2,28
94,1,4,88,0,0,23,2,15,15,20,15,20,15,0,1,2,10,1,10,4,2,2,2,28
94,1,4,89,0,0,27,2,25,15,20,20,20,0,0,6,9,8,5,7,6,6,5,2,28
94,1,4,90,0,1,23,4,15,21,18,18,10,18,0,0,5,5,0,9,0,2,0,2,28
94,1,4,91,0,0,25,6,15,3,50,20,2,10,0,5,7,7,7,8,NA,5,3,2,28
94,1,4,92,0,0,29,2,10,20,20,20,20,10,0,4,3,9,3,8,5,3,3,2,28
94,1,4,93,0,0,29,2,14,20,18,24,18,6,0,6,6,7,7,8,6,7,5,2,28
95,1,4,76,0,1,34,2,10,10,30,20,10,20,0,4,5,5,4,6,NA,2,2,2,26
95,1,4,77,0,1,22,2,15,20,20,20,15,10,0,4,6,6,6,5,7,4,6,2,26
95,1,4,78,0,0,23,3,10,25,20,10,20,15,0,2,4,9,4,9,6,5,1,2,26
95,1,4,79,0,0,26,4,10,20,15,20,20,15,0,5,6,6,5,5,4,5,5,2,26
95,1,4,80,0,0,27,4,10,20,20,10,20,20,0,7,9,9,8,9,8,8,8,2,26
95,1,4,81,0,1,28,2,10,10,20,20,20,20,0,3,7,7,5,7,6,6,8,2,26
95,1,4,82,0,0,25,6,20,20,20,20,10,10,0,4,8,7,5,7,4,6,7,2,26
95,1,4,83,0,0,35,3,10,32,20,12,11,15,0,5,6,8,7,8,8,6,4,2,26
95,1,4,84,0,0,32,3,30,30,30,5,0,5,0,5,8,7,5,5,4,6,6,2,26
95,1,4,85,0,1,30,2,20,25,15,15,15,10,0,5,6,7,5,6,2,4,5,2,26
95,1,4,86,0,1,22,2,15,20,20,20,5,20,0,6,8,6,7,7,6,6,6,2,26
